,Company Name,Location,date,Detail,Status Rocket,price,Status Mission,country,alpha3,year,month
2696,RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1977-06-24 10:30:00+00:00,Tsyklon-3 | Cosmos 921,StatusRetired,0.0,Success,Russian Federation,RUS,1977,6
2697,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1977-06-24 05:41:00+00:00,Molniya-M /Block ML | Molniya-1 n†­69,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,6
2698,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1977-06-23 09:16:00+00:00,Atlas-E/F SGS-1 | NTS-2,StatusRetired,0.0,Success,USA,USA,1977,6
2699,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-06-22 08:00:00+00:00,Soyuz U | Cosmos 920,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,6
2700,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1977-06-18 10:30:00+00:00,Cosmos-2I (63SM) | Cosmos 919,StatusRetired,0.0,Success,Russian Federation,RUS,1977,6
2701,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977-06-17 07:23:00+00:00,Tsyklon-2 | Cosmos 918,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,6
2702,RVSN USSR,"Site 107/1, Kapustin Yar, Russia",1977-06-17 03:30:00+00:00,Cosmos-3M (11K65M) | Signe 3,StatusRetired,0.0,Success,Russian Federation,RUS,1977,6
2703,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-06-16 01:58:00+00:00,Molniya-M /Block 2BL | Cosmos 917,StatusRetired,0.0,Success,Russian Federation,RUS,1977,6
2704,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-06-10 08:00:00+00:00,Soyuz U | Cosmos 916,StatusRetired,0.0,Success,Russian Federation,RUS,1977,6
2705,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-06-08 14:00:00+00:00,Soyuz U | Cosmos 915,StatusRetired,0.0,Success,Russian Federation,RUS,1977,6
2706,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-05-31 07:30:00+00:00,Soyuz U | Cosmos 914,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,5
2707,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-05-30 22:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 913,StatusRetired,0.0,Success,Russian Federation,RUS,1977,5
2708,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1977-05-26 21:47:00+00:00,Atlas-SLV3D Centaur-D1AR | Intelsat 4A F4,StatusRetired,0.0,Success,USA,USA,1977,5
2709,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-05-26 07:00:00+00:00,Soyuz U | Cosmos 912,StatusRetired,0.0,Success,Russian Federation,RUS,1977,5
2710,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-05-25 11:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 911,StatusRetired,0.0,Success,Russian Federation,RUS,1977,5
2711,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1977-05-23 18:13:00+00:00,Atlas-SLV3A Agena-D | AFP-827 (Canyon-7),StatusRetired,0.0,Success,USA,USA,1977,5
2712,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977-05-23 12:14:00+00:00,Tsyklon-2 | Cosmos 910,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,5
2713,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-05-19 16:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 909,StatusRetired,0.0,Success,Russian Federation,RUS,1977,5
2714,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-05-17 10:10:00+00:00,Soyuz U | Cosmos 908,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,5
2715,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1977-05-12 14:27:00+00:00,Titan III(23)C | DSCS-II 7&8,StatusRetired,0.0,Success,USA,USA,1977,5
2716,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-05-05 14:00:00+00:00,Soyuz U | Cosmos 907,StatusRetired,0.0,Success,Russian Federation,RUS,1977,5
2717,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-04-28 09:10:00+00:00,Molniya-M /Block ML | Molniya-3 n†­68,StatusRetired,0.0,Success,Russian Federation,RUS,1977,4
2718,RVSN USSR,"Site 107/1, Kapustin Yar, Russia",1977-04-27 00:00:00,Cosmos-3M (11K65M) | Cosmos 906,StatusRetired,0.0,Success,Russian Federation,RUS,1977,4
2719,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-04-26 14:45:00+00:00,Soyuz U | Cosmos 905,StatusRetired,0.0,Success,Russian Federation,RUS,1977,4
2720,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-04-20 09:00:00+00:00,Soyuz U | Cosmos 904,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,4
2721,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-04-11 01:38:00+00:00,Molniya-M /Block 2BL | Cosmos 903,StatusRetired,0.0,Success,Russian Federation,RUS,1977,4
2722,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-04-07 08:59:00+00:00,Soyuz U | Cosmos 902,StatusRetired,0.0,Success,Russian Federation,RUS,1977,4
2723,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1977-04-05 10:30:00+00:00,Cosmos-2I (63SM) | Cosmos 901,StatusRetired,0.0,Success,Russian Federation,RUS,1977,4
2724,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-04-05 02:05:00+00:00,Vostok-2M | Meteor n†­37,StatusRetired,0.0,Success,Russian Federation,RUS,1977,4
2725,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-03-29 00:00:00,Cosmos-3M (11K65M) | Cosmos 900,StatusRetired,0.0,Success,Russian Federation,RUS,1977,3
2726,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-03-24 22:11:00+00:00,Cosmos-3M (11K65M) | Cosmos 899,StatusRetired,0.0,Success,Russian Federation,RUS,1977,3
2727,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-03-24 11:51:00+00:00,Molniya-M /Block ML | Molniya-1 n†­67,StatusRetired,0.0,Success,Russian Federation,RUS,1977,3
2728,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-03-17 08:30:00+00:00,Soyuz U | Cosmos 898,StatusRetired,0.0,Success,Russian Federation,RUS,1977,3
2729,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1977-03-13 18:41:00+00:00,Titan III(24)B | OPS 4915,StatusRetired,0.0,Success,USA,USA,1977,3
2730,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-03-10 11:00:00+00:00,Soyuz U | Cosmos 897,StatusRetired,0.0,Success,Russian Federation,RUS,1977,3
2731,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-03-03 10:30:00+00:00,Soyuz U | Cosmos 896,StatusRetired,0.0,Success,Russian Federation,RUS,1977,3
2732,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-02-26 21:18:00+00:00,Vostok-2M | Cosmos 895,StatusRetired,0.0,Success,Russian Federation,RUS,1977,2
2733,MHI,"LA-Y1, Tanegashima Space Center, Japan",1977-02-23 08:50:00+00:00,N-I Star-37E | Kiku 2,StatusRetired,0.0,Success,Japan,JPN,1977,2
2734,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-02-22 09:19:00+00:00,Soyuz U | Zenit-4MK n†­381,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1977,2
2735,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-02-21 17:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 894,StatusRetired,0.0,Success,Russian Federation,RUS,1977,2
2736,ISAS,"Mu Pad, Uchinoura Space Center, Japan",1977-02-19 05:15:00+00:00,Mu-III H | Tansei 3,StatusRetired,0.0,Success,Japan,JPN,1977,2
2737,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-02-15 00:00:00,Cosmos-3M (11K65M) | Cosmos 893,StatusRetired,0.0,Success,Russian Federation,RUS,1977,2
2738,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-02-11 14:57:00+00:00,Molniya-M /Block ML | Molniya-2 n†­66,StatusRetired,0.0,Success,Russian Federation,RUS,1977,2
2739,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-02-09 11:30:00+00:00,Soyuz U | Cosmos 892,StatusRetired,0.0,Success,Russian Federation,RUS,1977,2
2740,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1977-02-07 16:11:00+00:00,Soyuz U | Soyuz 24,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,2
2741,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1977-02-06 06:00:00+00:00,Titan III(23)C | DSP-7,StatusRetired,0.0,Success,USA,USA,1977,2
2742,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-02-02 12:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 891,StatusRetired,0.0,Success,Russian Federation,RUS,1977,2
2743,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-01-20 20:05:00+00:00,Cosmos-3M (11K65M) | Cosmos 890,StatusRetired,0.0,Success,Russian Federation,RUS,1977,1
2744,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-01-20 08:30:00+00:00,Soyuz U | Cosmos 889,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,1
2745,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-01-06 23:17:00+00:00,Vostok-2M | Meteor-2 n†­2,StatusRetired,0.0,Success,Russian Federation,RUS,1977,1
2746,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-01-06 09:40:00+00:00,Soyuz U | Cosmos 888,StatusRetired,0.0,Success,Kazakhstan,KAZ,1977,1
2747,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-12-28 07:49:00+00:00,Cosmos-3M (11K65M) | Cosmos 887,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2748,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-12-28 06:38:00+00:00,Molniya-M /Block ML | Molniya-3 n†­65,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2749,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-12-27 12:05:00+00:00,Tsyklon-2 | Cosmos 886,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,12
2750,Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1976-12-19 18:19:00+00:00,Titan IIID | KH-11,StatusRetired,0.0,Success,USA,USA,1976,12
2751,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-12-17 12:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 885,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2752,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-12-17 09:30:00+00:00,Soyuz U | Cosmos 884,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,12
2753,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-12-16 10:23:00+00:00,Cosmos-3M (11K65M) | Cosmos 871 to 878,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2754,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-12-15 13:59:00+00:00,Cosmos-3M (11K65M) | Cosmos 883,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2755,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-12-09 20:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 880,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2756,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-12-09 10:00:00+00:00,Soyuz U | Cosmos 879,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2757,CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976-12-07 04:38:00+00:00,Long March 2 | FSW-0 No.2,StatusRetired,0.0,Success,China,CHN,1976,12
2758,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-12-02 02:44:00+00:00,Molniya-M /Block ML | Molniya-2 n†­64,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2759,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-12-02 00:17:00+00:00,Cosmos-3M (11K65M) | Cosmos 870,StatusRetired,0.0,Success,Russian Federation,RUS,1976,12
2760,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-11-29 16:04:00+00:00,Soyuz U | Cosmos 869,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,11
2761,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1976-11-26 14:30:00+00:00,Tsyklon-2 | Cosmos 868,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,11
2762,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-11-25 00:00:00,Molniya-M /Block SO-L | Prognoz n†­5,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,11
2763,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-11-23 16:27:00+00:00,Soyuz U | Cosmos 867,StatusRetired,0.0,Success,Russian Federation,RUS,1976,11
2764,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-11-11 10:45:00+00:00,Soyuz U | Cosmos 866,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,11
2765,CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976-11-10 09:05:00+00:00,Feng Bao 1 | JSSW-6,StatusRetired,0.0,Failure,China,CHN,1976,11
2766,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-11-01 11:20:00+00:00,Soyuz U | Cosmos 865,StatusRetired,0.0,Success,Russian Federation,RUS,1976,11
2767,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-10-29 12:39:00+00:00,Cosmos-3M (11K65M) | Cosmos 864,StatusRetired,0.0,Success,Russian Federation,RUS,1976,10
2768,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-10-25 14:30:00+00:00,Soyuz U | Cosmos 863,StatusRetired,0.0,Success,Russian Federation,RUS,1976,10
2769,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-10-22 09:11:00+00:00,Molniya-M /Block 2BL | Cosmos 862,StatusRetired,0.0,Success,Russian Federation,RUS,1976,10
2770,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-10-21 16:53:00+00:00,Tsyklon-2 | Cosmos 861,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,10
2771,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-10-17 18:06:00+00:00,Tsyklon-2 | Cosmos 860,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,10
2772,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-10-15 22:59:00+00:00,Vostok-2M | Meteor n†­36,StatusRetired,0.0,Success,Russian Federation,RUS,1976,10
2773,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-10-14 17:39:00+00:00,Soyuz | Soyuz 23,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,10
2774,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-10-10 09:35:00+00:00,Soyuz U | Cosmos 859,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,10
2775,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-10-04 11:00:00+00:00,Soyuz U | Zenit-4MKT n†­370,StatusRetired,0.0,Failure,Russian Federation,RUS,1976,10
2776,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-09-29 07:04:00+00:00,Cosmos-3M (11K65M) | Cosmos 858,StatusRetired,0.0,Success,Russian Federation,RUS,1976,9
2777,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-09-24 15:00:00+00:00,Soyuz U | Cosmos 857,StatusRetired,0.0,Success,Russian Federation,RUS,1976,9
2778,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-09-22 09:30:00+00:00,Soyuz U | Cosmos 856,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,9
2779,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-09-21 11:40:00+00:00,Soyuz U | Cosmos 855,StatusRetired,0.0,Success,Russian Federation,RUS,1976,9
2780,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1976-09-15 18:50:00+00:00,Titan III(24)B | OPS 8533,StatusRetired,0.0,Success,USA,USA,1976,9
2781,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-09-15 09:48:00+00:00,Soyuz U | Soyuz 22,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,9
2782,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-09-03 09:20:00+00:00,Soyuz U | Cosmos 854,StatusRetired,0.0,Success,Russian Federation,RUS,1976,9
2783,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-09-01 03:23:00+00:00,Molniya-M /Block ML | Cosmos 853,StatusRetired,0.0,Partial Failure,Russian Federation,RUS,1976,9
2784,CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976-08-30 11:45:00+00:00,Feng Bao 1 | JSSW-5,StatusRetired,0.0,Success,China,CHN,1976,8
2785,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-08-28 09:00:00+00:00,Soyuz U | Cosmos 852,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,8
2786,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-08-27 14:34:00+00:00,Vostok-2M | Cosmos 851,StatusRetired,0.0,Success,Russian Federation,RUS,1976,8
2787,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1976-08-26 11:00:00+00:00,Cosmos-2I (63SM) | Cosmos 850,StatusRetired,0.0,Success,Russian Federation,RUS,1976,8
2788,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1976-08-18 09:30:00+00:00,Cosmos-2I (63SM) | Cosmos 849,StatusRetired,0.0,Success,Russian Federation,RUS,1976,8
2789,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-08-12 13:30:00+00:00,Soyuz U | Cosmos 848,StatusRetired,0.0,Success,Russian Federation,RUS,1976,8
2790,Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",1976-08-06 00:00:00,Titan III(34)B Agena-D | Quasar 2,StatusRetired,0.0,Success,USA,USA,1976,8
2791,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-08-04 13:40:00+00:00,Soyuz U | Cosmos 847,StatusRetired,0.0,Success,Russian Federation,RUS,1976,8
2792,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-29 20:02:00+00:00,Cosmos-3M (11K65M) | Cosmos 846,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2793,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-07-27 12:00:00+00:00,Cosmos-3M (11K65M) | Intercosmos-16,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2794,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-27 05:21:00+00:00,Cosmos-3M (11K65M) | Cosmos 845,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2795,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-07-23 15:49:00+00:00,Molniya-M /Block ML | Molniya-1 n†­62,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,7
2796,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1976-07-22 22:04:00+00:00,Atlas-SLV3D Centaur-D1AR | Comstar D2,StatusRetired,0.0,Success,USA,USA,1976,7
2797,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-07-22 15:40:00+00:00,Soyuz U | Cosmos 844,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2798,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-07-21 15:14:00+00:00,Tsyklon-2 | Cosmos 843,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,7
2799,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-21 10:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 842,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2800,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-15 13:11:00+00:00,Cosmos-3M (11K65M) | Cosmos 841,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2801,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-07-14 09:00:00+00:00,Soyuz U | Cosmos 840,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2802,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-08 21:08:00+00:00,Cosmos-3M (11K65M) | Cosmos 839,StatusRetired,0.0,Success,Russian Federation,RUS,1976,7
2803,Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1976-07-08 18:30:00+00:00,"Titan IIID | KH-9, S3 & SSF-D-1",StatusRetired,0.0,Success,USA,USA,1976,7
2804,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-07-06 12:08:00+00:00,Soyuz | Soyuz 21,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,7
2805,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-07-02 10:30:00+00:00,Tsyklon-2 | Cosmos 838,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,7
2806,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-07-01 08:05:00+00:00,Molniya-M /Block ML | Cosmos 837,StatusRetired,0.0,Partial Failure,Russian Federation,RUS,1976,7
2807,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-06-29 08:12:00+00:00,Cosmos-3M (11K65M) | Cosmos 836,StatusRetired,0.0,Success,Russian Federation,RUS,1976,6
2808,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-06-29 07:20:00+00:00,Voskhod | Cosmos 835,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,6
2809,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1976-06-26 03:00:00+00:00,Titan III(23)C | DSP-6,StatusRetired,0.0,Success,USA,USA,1976,6
2810,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-06-24 07:10:00+00:00,Soyuz U | Cosmos 834,StatusRetired,0.0,Success,Russian Federation,RUS,1976,6
2811,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-06-19 00:00:00,Cosmos-3M (11K65M) | Intercosmos-15,StatusRetired,0.0,Success,Russian Federation,RUS,1976,6
2812,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-06-16 13:09:00+00:00,Voskhod | Cosmos 833,StatusRetired,0.0,Success,Russian Federation,RUS,1976,6
2813,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-06-15 13:19:00+00:00,Cosmos-3M (11K65M) | Cosmos 825 to 832,StatusRetired,0.0,Success,Russian Federation,RUS,1976,6
2814,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-06-08 07:00:00+00:00,Voskhod | Cosmos 824,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,6
2815,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-06-02 22:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 823,StatusRetired,0.0,Success,Russian Federation,RUS,1976,6
2816,Martin Marietta,"SLC-4W, Vandenberg AFB, California, USA",1976-06-02 00:00:00,Titan III(34)B Agena-D | Quasar 1,StatusRetired,0.0,Success,USA,USA,1976,6
2817,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-05-26 09:00:00+00:00,Voskhod | Cosmos 821,StatusRetired,0.0,Success,Russian Federation,RUS,1976,5
2818,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-05-21 07:00:00+00:00,Soyuz U | Cosmos 820,StatusRetired,0.0,Success,Russian Federation,RUS,1976,5
2819,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-05-20 09:00:00+00:00,Voskhod | Cosmos 819,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,5
2820,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1976-05-18 11:00:00+00:00,Cosmos-2I (63SM) | Cosmos 818,StatusRetired,0.0,Success,Russian Federation,RUS,1976,5
2821,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-05-15 13:30:00+00:00,Vostok-2M | Meteor n†­35,StatusRetired,0.0,Success,Russian Federation,RUS,1976,5
2822,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1976-05-13 22:28:00+00:00,Atlas-SLV3D Centaur-D1AR | Comstar D1,StatusRetired,0.0,Success,USA,USA,1976,5
2823,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1976-05-12 17:57:00+00:00,Molniya-M /Block ML | Molniya-3 n†­60,StatusRetired,0.0,Success,Russian Federation,RUS,1976,5
2824,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-05-08 15:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 822,StatusRetired,0.0,Success,Russian Federation,RUS,1976,5
2825,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-05-05 07:50:00+00:00,Voskhod | Cosmos 817,StatusRetired,0.0,Success,Kazakhstan,KAZ,1976,5
2826,General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1976-04-30 19:12:00+00:00,Atlas-E/F MSD | NOSS-1,StatusRetired,0.0,Success,USA,USA,1976,4
2827,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-04-28 13:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 816,StatusRetired,0.0,Success,Russian Federation,RUS,1976,4
2828,RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-04-28 09:30:00+00:00,Voskhod | Cosmos 815,StatusRetired,0.0,Success,Russian Federation,RUS,1976,4
